product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,pages,manufacturer,cover_link,trending_score,tags
74021317,Cây Cam Ngọt Của Tôi,José Mauro de Vasconcelos,108000,64800,53075.0,Tiểu Thuyết,11481,5.0,244,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/5e/18/24/2a6154ba08df6ce6161c13f4303fa19e.jpg,46.74267935363791,"josé mauro de vasconcelos, tiểu thuyết"
184466860,Hành Tinh Của Một Kẻ Nghĩ Nhiều,Nguyễn Đoàn Minh Thư,86000,59900,7929.0,Sách tư duy - Kỹ năng sống,780,4.8,184,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/d7/99/24/17bff8d26027846b2d7478ad4ba83fea.jpg,31.97076071923049,"nguyễn đoàn minh thư, sách tư duy kỹ năng sống"
73787185,Những Tù Nhân Của Địa Lý,Tim Marshall,210000,126000,17896.0,Lĩnh vực khác,3623,4.8,430,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/8d/96/9e/c0c1f23db756d50b1944dff9c3988753.jpg,39.337601602381774,"tim marshall, lĩnh vực khác"
52789367,Nhà Giả Kim (Tái Bản 2020),Paulo Coelho,79000,47400,24668.0,Tác phẩm kinh điển,5131,5.0,228,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/45/3b/fc/aa81d0a534b45706ae1eee1e344e80d9.jpg,42.716253628677634,"paulo coelho, tác phẩm kinh điển"
147920903,Một Thoáng Ta Rực Rỡ Ở Nhân Gian,Không rõ,135000,81000,10000.0,Tiểu Thuyết,1636,4.8,304,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/2f/b5/4e/a8208e9019c8510e8a8eebe06f50299c.jpg,35.522978771381446,"không rõ, tiểu thuyết"
3304875,Điều Kỳ Diệu Của Tiệm Tạp Hóa NAMIYA (Tái Bản),Higashino Keigo,105000,63000,25272.0,Truyện ngắn - Tản văn - Tạp Văn,3791,4.8,358,Không rõ,https://salt.tikicdn.com/ts/product/dd/49/7f/ab94b8b2e35c49fc38b063fae4e8266a.jpg,39.55511454419958,"higashino keigo, truyện ngắn tản văn tạp văn"
167940010,Thao Túng Tâm Lý,Shannon Thomas,169000,103000,8152.0,Sách tư duy - Kỹ năng sống,785,4.8,328,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/90/49/97/ec88ab408c1997378344486c94dbac40.jpg,32.00139260366019,"shannon thomas, sách tư duy kỹ năng sống"
117238177,Thư Viện Nửa Đêm,Matt Haig,150000,90000,7166.0,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,1544,4.8,424,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/8e/32/3d/e4487c4c7e335bbda4f06dd54d8e35b8.jpg,35.24534010879286,"matt haig, truyện giả tưởng huyền bí phiêu lưu"
189643105,Không Phải Sói Nhưng Cũng Đừng Là Cừu -Tặng kèm bookmark 2 mặt,Lê Bảo Ngọc,128000,96000,4630.0,Sách tư duy - Kỹ năng sống,604,4.8,296,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/5b/96/23/348b84ca8e0d0b49bf9c8d9595336e69.jpg,30.745096598548038,"lê bảo ngọc, sách tư duy kỹ năng sống"
199216988,Càng Bình Tĩnh Càng Hạnh Phúc,Vãn Tình,139000,85180,3980.0,Sách tư duy - Kỹ năng sống,327,4.8,352,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/ca/b9/76/3496cc7fd438e19e0a5732cba25e0aee.png,27.80646532024389,"vãn tình, sách tư duy kỹ năng sống"
3954355,Yêu Những Điều Không Hoàn Hảo,Hae Min,139000,83400,33316.0,Truyện ngắn - Tản văn - Tạp Văn,3431,4.8,300,Không rõ,https://salt.tikicdn.com/ts/product/54/55/d6/4ceb6ba3bd81614df8ff4c1411b11f59.jpg,39.07631261091769,"hae min, truyện ngắn tản văn tạp văn"
42230121,Hiểu Về Trái Tim (Tái Bản),Minh Niệm,138000,95200,25230.0,Sách tư duy - Kỹ năng sống,2990,4.8,480,Không rõ,https://salt.tikicdn.com/media/catalog/producttmp/35/e9/f2/4fc9547b96ed1e6a449ce4e06edb9010.jpg,38.41614268142374,"minh niệm, sách tư duy kỹ năng sống"
206840682,Quyền Lực Của Địa Lý - The Power Of Geography,Tim Marshall,280000,221000,164.0,Sách kinh tế học,14,4.6,559,Nhà Xuất Bản Phụ Nữ,https://salt.tikicdn.com/ts/product/6c/87/e7/db72a8050a15d86d8102cd21ab1d8b11.jpg,12.457030925070166,"tim marshall, sách kinh tế học"
52788072,Chiến Binh Cầu Vồng (Tái Bản 2020),Andrea Hirata,109000,65400,17175.0,Tiểu Thuyết,3033,4.8,428,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/a1/ef/4f/0b39e40dca3827604c8bc4e867cc9423.jpg,38.48465836756069,"andrea hirata, tiểu thuyết"
109017985,"Thiên Tài Bên Trái, Kẻ Điên Bên Phải (Tái Bản)",Cao Minh,179000,115001,20322.0,Truyện ngắn - Tản văn - Tạp Văn,4863,4.8,424,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/38/bb/4b/5f03392a2fb98bc19b63de688b2ad218.jpg,40.75015883350081,"cao minh, truyện ngắn tản văn tạp văn"
72459686,How Psychology Works - Hiểu Hết Về Tâm Lý Học,Jo Hemmings,300000,180000,13802.0,Sách tư duy - Kỹ năng sống,3180,4.8,247,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/2b/84/ff/cb34637573525a998596b58d6939411e.jpg,38.71176428039589,"jo hemmings, sách tư duy kỹ năng sống"
117254517,Đại Dương Đen - Những Câu Chuyện Từ Thế Giới Của Trầm Cảm,Đặng Hoàng Giang,240000,144000,9627.0,Truyện ngắn - Tản văn - Tạp Văn,2013,5.0,322,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/f7/fb/9a/e8b9a94478dc887c4b84b6b6439f6335.jpg,38.03939036639254,"đặng hoàng giang, truyện ngắn tản văn tạp văn"
7779328,Cú Săn Đêm,Samuel Bjork,134000,113900,7.0,Tiểu Thuyết,0,0.0,400,Không rõ,https://salt.tikicdn.com/ts/product/45/6c/b1/1d809c7be82ee19ca6b7ddcb18a494bc.jpg,0.0,"samuel bjork, tiểu thuyết"
188940817,Vị Thần Của Những Quyết Định,Universe,79000,55100,4654.0,Sách Chiêm Tinh - Horoscope,648,4.8,320,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/0c/49/5f/751b9c711c12def9beb2a3bbc3290d77.jpg,31.082077040179634,"universe, sách chiêm tinh horoscope"
15267827,Hoàng Tử Bé (Tái Bản 2019),Antoine De Saint-Exupéry,75000,45000,20669.0,Truyện kể cho bé,3011,4.8,102,Không rõ,https://salt.tikicdn.com/ts/product/5c/e7/68/26838e18d7f96d562d828980520019d2.jpg,38.44972602681496,"antoine de saint-exupéry, truyện kể cho bé"
3639597,Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản),Hae Min,85000,51000,44869.0,Truyện ngắn - Tản văn - Tạp Văn,3702,4.8,256,Không rõ,https://salt.tikicdn.com/ts/product/7a/18/8e/2f70de3ea7eec9c34f55e402254e27ed.jpg,39.44111318838534,"hae min, truyện ngắn tản văn tạp văn"
8885999,Totto - Chan Bên Cửa Sổ (Tái Bản),Kuroyanagi Tetsuko,98000,58800,18288.0,Truyện dài,1829,5.0,,Không rõ,https://salt.tikicdn.com/ts/product/24/39/01/1718d16b33315c03026cee717adad4b3.jpg,37.56035622917733,"kuroyanagi tetsuko, truyện dài"
71345381,Thay Đổi Cuộc Sống Với Nhân Số Học,David A. Phillips,248000,141300,24563.0,Sách tư duy - Kỹ năng sống,4712,4.8,342,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/19/3a/7d/c0ba28d461ef53622b58fddbdbe0c47d.jpg,40.5987836492339,"david a. phillips, sách tư duy kỹ năng sống"
92096344,Những Người Khốn Khổ (Boxet 2 Tập),Victor Hugo,499000,399000,2274.0,Tác phẩm kinh điển,553,4.8,1672,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/16/63/e2/b9e75fdf59ba03521829dfe7e2f2034b.jpg,30.322390496386962,"victor hugo, tác phẩm kinh điển"
3638033,Trăm Năm Cô Đơn,Gabriel Garcia Marquez,169000,101400,7143.0,Truyện ngắn - Tản văn - Tạp Văn,989,4.7,496,Không rõ,https://salt.tikicdn.com/ts/product/37/3b/5d/5efd681d48d5a81e3e6675121e69d38d.jpg,32.419213232704585,"gabriel garcia marquez, truyện ngắn tản văn tạp văn"
52785564,Dịch Hạch (Nobel Văn Chương 1957),Albert Camus,129000,77400,2904.0,Tác phẩm kinh điển,508,4.6,392,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/36/48/39/2ef073f6a40a268deb12ecc35a6b1145.jpg,28.6692608761324,"albert camus, tác phẩm kinh điển"
97594364,Luật Tâm Thức - Giải Mã Ma Trận Vũ Trụ,Ngô Sa Thạch,320000,223001,27672.0,Lĩnh vực khác,6325,4.7,408,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/46/4d/81/dadc621baaa9d45b52a444616d8e3cb8.jpg,41.13638999816829,"ngô sa thạch, lĩnh vực khác"
1476937,Dám Bị Ghét,Koga Fumitake,96000,57600,45858.0,Tiểu Thuyết,3457,4.8,336,Không rõ,https://salt.tikicdn.com/ts/product/74/11/ff/6304c47fec56e6f0b2110be65af0c7c2.jpg,39.11253919796753,"koga fumitake, tiểu thuyết"
3828605,Chú Bé Mang Pyjama Sọc (Tái Bản 2018),John Boyne,68000,40800,8464.0,Truyện kể cho bé,1351,5.0,253,Không rõ,https://salt.tikicdn.com/ts/product/19/4f/27/99b31589a12ac561e769081c4eb32d1f.jpg,36.04670128301455,"john boyne, truyện kể cho bé"
114937969,Rừng Nauy (Tái Bản),Haruki Murakami,150000,90000,3660.0,Tiểu Thuyết,777,4.8,556,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/c9/e4/18/a9cfc425fa590c453f20307229804bb3.jpg,31.952287316056278,"haruki murakami, tiểu thuyết"
8885995,Sự Im Lặng Của Bầy Cừu (Tái Bản),Thomas Harris,115000,69000,15845.0,Truyện dài,2469,4.8,347,Không rõ,https://salt.tikicdn.com/ts/product/cd/2a/5b/926ca6c7b295c6e7cea39390efe08968.jpg,37.497472462185705,"thomas harris, truyện dài"
75953557,Tâm Lý Học Về Tiền,Morgan Housel,189000,133000,18383.0,"Sách tài chính, tiền tệ",2990,4.8,384,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/83/23/b7/14a42ae4f66c9b8b298aaef4b9671442.jpg,38.41614268142374,"morgan housel, sách tài chính, tiền tệ"
12377498,Bố Con Cá Gai (Tái Bản 2019),Cho Chang - In,96000,57600,6384.0,Tiểu Thuyết,1025,4.8,340,Không rõ,https://salt.tikicdn.com/ts/product/85/b4/a3/dc8b8311f434cc946563963bc8e30071.jpg,33.28043052350743,"cho chang in, tiểu thuyết"
145288029,Xứ Cát,Frank Herbert,249000,149400,5185.0,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,1065,4.7,714,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/b4/f0/81/5d5e4a26cb029fdecd04e0c30cbef17a.jpg,32.766842442211214,"frank herbert, truyện giả tưởng huyền bí phiêu lưu"
113530805,Tuổi Trẻ Đáng Giá Bao Nhiêu (Tái Bản),Rosie Nguyễn,90000,54000,6552.0,Sách tư duy - Kỹ năng sống,1273,4.8,291,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/56/ce/23/64b2eaa5b859d8ba1412f1b350c3e128.jpg,34.31960081343412,"rosie nguyễn, sách tư duy kỹ năng sống"
26114399,"Nóng Giận Là Bản Năng , Tĩnh Lặng Là Bản Lĩnh",Tống Mặc,89000,57001,65623.0,Sách tư duy - Kỹ năng sống,6602,4.8,264,Không rõ,https://salt.tikicdn.com/ts/product/70/9a/98/e6d54019a2079b9565114bce93b245b7.jpg,42.21734097693394,"tống mặc, sách tư duy kỹ năng sống"
56454897,Hiệu Sách Nhỏ Ở Paris,Nina George,149000,89400,5665.0,Tiểu Thuyết,1069,4.8,452,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/7c/0d/6c/8fcbd6abc1ac716d07b3593f9b97f53b.jpg,33.48198685178857,"nina george, tiểu thuyết"
197657911,Tiếng Núi,Kawabata Yasunari,220000,132000,854.0,Tác phẩm kinh điển,79,4.8,384,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/06/b0/b9/7ab33a63c472dddb0310a528119118b9.jpg,21.03372784643463,"kawabata yasunari, tác phẩm kinh điển"
70016692,Bắt Trẻ Đồng Xanh (Tái Bản 2020),Jerome David Salinger,88000,52800,6679.0,Tiểu Thuyết,1547,4.8,328,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/65/74/fb/1e6ca7a2fa28d83667a8e50144e43d0d.jpg,35.25465145991843,"jerome david salinger, tiểu thuyết"
204317934,1111 - Nhật Ký Sáu Vạn Dặm Trên Yên Xe Cà Tàng,Trần Đặng Đăng Khoa,325000,262000,768.0,Du ký,59,5.0,,Nhà Xuất Bản Trẻ,https://salt.tikicdn.com/ts/product/16/99/f6/b1b3d72f9802de5ae8ae20d641fd1e63.jpg,20.471722811110503,"trần đặng đăng khoa, du ký"
106863963,Tâm Lý Học - Phác Họa Chân Dung Kẻ Phạm Tội,Diệp Hồng Vũ,145000,93001,16741.0,Sách tư duy - Kỹ năng sống,5540,4.8,280,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/cb/79/53/7cf60ac4e52cb3f61aa1b4986a0efee6.jpg,41.375665290563276,"diệp hồng vũ, sách tư duy kỹ năng sống"
17336364,Phía Sau Nghi Can X (Tái Bản 2019),Higashino Keigo,109000,65400,16595.0,Truyện trinh thám,3213,4.8,396,Không rõ,https://salt.tikicdn.com/ts/product/23/56/86/a538698ead7dc2f693d1e9778417317d.jpg,38.7613034222278,"higashino keigo, truyện trinh thám"
53095307,Nàng Tóc Đỏ (Nobel Văn Chương 2006),Không rõ,120000,66000,708.0,Tác phẩm kinh điển,85,4.7,320,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/3d/3e/d8/bdc5a3edcd4ecd6bb91895ffb67cbe11.jpg,20.935432292391486,"không rõ, tác phẩm kinh điển"
10005245,Đàn Ông Sao Hỏa Đàn Bà Sao Kim,John Gray,188000,135300,48419.0,Sách tư duy - Kỹ năng sống,3904,4.7,488,Không rõ,https://salt.tikicdn.com/ts/product/0a/f6/38/bc10734989977da424642a1c4750eee2.jpg,38.869061392686795,"john gray, sách tư duy kỹ năng sống"
127844385,Kiêu Hãnh Và Định Kiến (Tái Bản),Jane Austen,116000,86500,1932.0,Tiểu Thuyết,369,4.8,362,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/13/1a/c5/8de00e3c753d0d571b793caeab329d8d.jpg,28.384814427063695,"jane austen, tiểu thuyết"
10095276,Ikigai - Bí Mật Sống Trường Thọ Và Hạnh Phúc Của Người Nhật,Ken Mogi,90000,54000,5684.0,Sách tư duy - Kỹ năng sống,498,4.8,199,Không rõ,https://salt.tikicdn.com/ts/product/0c/ae/23/74a7396a4c1bcf48ed016b92ab349b5a.jpg,29.820509259607288,"ken mogi, sách tư duy kỹ năng sống"
54266567,Think And Grow Rich - Nghĩ Giàu Và Làm Giàu,Napoleon Hill,110000,72600,8825.0,Bài học kinh doanh,1448,4.8,450,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/2f/87/11/33e6b375996b5012307dcd3986e0b692.jpg,34.937418923139276,"napoleon hill, bài học kinh doanh"
100347903,Nói Một Cách Đơn Giản,Rhee Dongwoo,129000,98000,628.0,Sách tư duy - Kỹ năng sống,73,5.0,264,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/f6/90/1a/7798d89cd8c6808df55571c8af40a286.jpg,21.52032546602085,"rhee dongwoo, sách tư duy kỹ năng sống"
203701754,Một Họa Sĩ Phù Thế,Kazuo Ishiguro,169000,101400,291.0,Tiểu Thuyết,21,5.0,299,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/1d/84/65/0914ab54b67cfc02cbe8e36e21ae1ff0.jpg,15.45521226679158,"kazuo ishiguro, tiểu thuyết"
103379147,Bạch Dạ Hành (Tái Bản),Higashino Keigo,209000,125400,3528.0,Truyện trinh thám,918,4.8,628,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/80/67/af/753a66ef25086f469826f3ee4716f751.jpg,32.751773387307296,"higashino keigo, truyện trinh thám"
71990280,"Nói Chuyện Là Bản Năng, Giữ Miệng Là Tu Dưỡng, Im Lặng Là Trí Tuệ",Trương Tiếu Hằng,159000,111000,7744.0,Sách nghệ thuật sống đẹp,1242,4.8,450,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/53/ec/b6/e67dfef8643496ef9abe6e5430b1a630.jpg,34.20135883925141,"trương tiếu hằng, sách nghệ thuật sống đẹp"
121635152,Không Ai Có Thể Làm Bạn Tổn Thương Trừ Khi Bạn Cho Phép (Tặng Kèm 1 Bộ Bookmark Gồm 4 Cái),Yoo Eun Jung,119000,72780,7994.0,Sách tư duy - Kỹ năng sống,1418,5.0,304,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/48/cf/b6/591dc6b51337aca15183552706b57087.jpg,36.288538385800216,"yoo eun jung, sách tư duy kỹ năng sống"
14684956,Sáu Người Đi Khắp Thế Gian (Tập 2) ( Tái Bản 2019 ),James Albert Michener,150000,127500,18.0,Du ký,4,5.0,564,Không rõ,https://salt.tikicdn.com/ts/product/5c/47/0d/3f1a1c7c6f6ab339b1acd2892ee7282e.jpg,8.047189562170502,"james albert michener, du ký"
72308265,Hoa Vẫn Nở Mỗi Ngày,Không rõ,234000,140400,3892.0,Tiểu Thuyết,793,4.8,532,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/da/f6/2a/963d63c3dca69a9e40094b7765d4a70c.jpg,32.05000061398625,"không rõ, tiểu thuyết"
69764541,Tâm Lý Học Hành Vi (Tặng Kèm 1 Bookmark ),Khương Nguy,98000,63001,13123.0,Sách tư duy - Kỹ năng sống,2505,5.0,276,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/cd/72/24/a9f929f98397d1be047e47602989a5e0.jpg,39.13221567728007,"khương nguy, sách tư duy kỹ năng sống"
143217512,Điềm Tĩnh Và Nóng Giận,Tạ Quốc Kế,96000,63320,6838.0,Sách tư duy - Kỹ năng sống,812,4.8,224,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/b4/51/cf/467cc6c113c3847a01516006180c20b2.jpg,32.16350932582949,"tạ quốc kế, sách tư duy kỹ năng sống"
124767703,Cân Bằng Cảm Xúc Cả Lúc Bão Giông (Tặng Kèm Bookmark)(Tái Bản),Richard Nicholls,105000,76000,3906.0,Sách tư duy - Kỹ năng sống,497,5.0,336,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/31/36/bb/3287d77a87926609cab4b41077c033ba.jpg,31.053000385123262,"richard nicholls, sách tư duy kỹ năng sống"
27582931,How Money Works - Hiểu Hết Về Tiền,Dịch giả Bùi Thị Quỳnh Chi,300000,180000,8546.0,Bài học kinh doanh,1291,4.7,257,Không rõ,https://salt.tikicdn.com/ts/product/d9/00/9e/9ba4a6dbd6700f9c6abd30f1a65b93c4.jpg,33.670549416409976,"dịch giả bùi thị quỳnh chi, bài học kinh doanh"
46240929,Rèn Luyện Tư Duy Phản Biện,Albert Rutherford,99000,54450,25115.0,Sách tư duy - Kỹ năng sống,4341,4.8,204,Nhà Xuất Bản Phụ Nữ,https://salt.tikicdn.com/ts/product/22/cb/a9/524a27dcd45e8a13ae6eecb3dfacba7c.jpg,40.20523368210354,"albert rutherford, sách tư duy kỹ năng sống"
205033951,Một chỗ trong đời,Annie Ernaux,69000,51700,240.0,Tác phẩm kinh điển,14,5.0,98,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/17/ae/b5/0331341f5afd84a1845acd591572d710.jpg,13.54025100551105,"annie ernaux, tác phẩm kinh điển"
77105730,Tàn Ngày Để Lại (Bìa Cứng),Kazuo Ishiguro,169000,101400,2895.0,Tiểu Thuyết,583,4.8,286,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/bc/82/ac/a6bf1a9e771d2741fbe89de5c121bad6.jpg,30.57552471757549,"kazuo ishiguro, tiểu thuyết"
52805060,Chúa Ruồi - Tiểu Thuyết (Nobel Văn Chương 1983)(Tái Bản 2020),William Golding,88000,52800,3918.0,Tác phẩm kinh điển,744,4.8,326,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/5f/97/52/a53eb98af3927cc5b5aeb08efa58d483.jpg,31.744244248221886,"william golding, tác phẩm kinh điển"
381234,Cuốn Sách Hoàn Hảo Về Ngôn Ngữ Cơ Thể - Body Language (Tái Bản),Allan & Barbara Pease,198000,159000,30490.0,Sách tư duy - Kỹ năng sống,1076,4.7,456,Không rõ,https://salt.tikicdn.com/ts/product/6f/e9/0c/3008cc78076b1ac7240c55bc014580d7.jpg,32.81509298263503,"allan & barbara pease, sách tư duy kỹ năng sống"
573722,Thạch Sùng Trên Gác Mái,Trịnh Lịch Nhi,59000,50150,15.0,Truyện ngắn - Tản văn - Tạp Văn,3,5.0,98,Không rõ,https://salt.tikicdn.com/media/catalog/product/t/h/thach-sung-con-tren-gac-mai-01.u53.d20170206.t174801.428508.jpg,6.931471805599453,"trịnh lịch nhi, truyện ngắn tản văn tạp văn"
145288026,Chia Rẽ - Tại Sao Chúng Ta Đang Sống Trong Thời Đại Của Những Bức Tường,Tim Marshall,200000,120000,1745.0,Truyện ngắn - Tản văn - Tạp Văn,272,4.8,396,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/15/ce/8e/0d9f11fc37b0de189ba66f4f07359108.jpg,26.925464616887805,"tim marshall, truyện ngắn tản văn tạp văn"
52329763,Kafka bên bờ biển (Tái Bản 2020),Haruki Murakami,158000,94800,4622.0,Tiểu Thuyết,986,4.8,530,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/63/99/70/ec162960adeabe3f2ce2f63fe4a2ebf7.jpeg,33.094416189280714,"haruki murakami, tiểu thuyết"
161008715,Power Vs Force - Trường Năng Lượng Và Những Nhân Tố Quyết Định Hành Vi Của Con Người (Tái Bản),David R.Hawkins,179000,125300,2792.0,Kiến Thức Bách Khoa,281,5.0,398,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/37/54/79/b699efce8c0f4029f424019f561ef327.png,28.20953535469057,"david r.hawkins, kiến thức bách khoa"
68585576,"Càng Kỷ Luật, Càng Tự Do",Ca Tây,109000,74000,17018.0,Sách tư duy - Kỹ năng sống,3219,4.8,288,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/a3/57/75/7e17fd1bc79704272e6beba9968682c8.jpg,38.77025586498458,"ca tây, sách tư duy kỹ năng sống"
195801692,Chuyện Con Mèo Lập Kèo Cứu Sách,Natsukawa Sosuke,119000,71400,562.0,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,78,5.0,256,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/17/70/9a/5ad6bb124699c08b6ff8e2971f8b2493.jpg,21.84723926233511,"natsukawa sosuke, truyện giả tưởng huyền bí phiêu lưu"
157432544,Giải Thích Ngữ Pháp Tiếng Anh (Với Bài Tập Và Đáp Án) (Tái Bản),Mai Lan Hương,220000,151800,5616.0,Sách Học Tiếng Anh,1014,5.0,560,Nhà Xuất Bản Đà Nẵng,https://salt.tikicdn.com/ts/product/e1/04/31/7763d9035552760f627c34acfec0e12f.jpg,34.61321945737944,"mai lan hương, sách học tiếng anh"
174444163,"Dear, Darling",Hiên,88000,61100,4735.0,Truyện ngắn - Tản văn - Tạp Văn,724,4.8,200,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/03/03/07/3fbe7cc39c9fe08b308274a03099c1c1.jpg,31.613623943302436,"hiên, truyện ngắn tản văn tạp văn"
120509490,Thương Nhớ Mười Hai (Việt Nam Danh Tác) (Tái Bản),Vũ Bằng,99000,59400,1119.0,Truyện ngắn - Tản văn - Tạp Văn,174,5.0,344,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/92/f3/e0/83cda0f7600bd6e6644747c27ce6131d.jpg,25.823929869617572,"vũ bằng, truyện ngắn tản văn tạp văn"
11122712,Bộ sách Làm Giàu Từ Chứng Khoán (How To Make Money In Stock) phiên bản mới + Hướng Dẫn Thực Hành CANSLIM Cho Người Mới Bắt Đầu,William J. O’Neil,700000,700000,14656.0,"Sách tài chính, tiền tệ",2320,4.8,1044,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/16/02/ff/d8180a497eaf45bce49868b1af7be333.jpg,37.1988163501173,"william j. o’neil, sách tài chính, tiền tệ"
35355716,Gỗ Thần,Lưu Khánh Bang,79000,67150,4.0,Truyện trinh thám,3,5.0,164,Không rõ,https://salt.tikicdn.com/ts/product/e7/61/3a/985d5ad2db9a3966a9013420954703d0.jpg,6.931471805599453,"lưu khánh bang, truyện trinh thám"
120219394,Tôi Nói Gì Khi Nói Về Chạy Bộ,Haruki Murakami,76000,59000,89.0,Truyện ngắn - Tản văn - Tạp Văn,15,5.0,235,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/38/ca/e6/d2ef5065043a253429e6587f7b1bea57.jpg,13.862943611198906,"haruki murakami, truyện ngắn tản văn tạp văn"
107802183,Sức Mạnh Tiềm Thức (Tái Bản),Joseph Murphyc,128000,84400,5034.0,Sách tư duy - Kỹ năng sống,711,5.0,336,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/45/26/55/58d50e8dcd42e6ee0296008d823bd9b7.jpg,32.84038955705988,"joseph murphyc, sách tư duy kỹ năng sống"
7718737,Nghệ Thuật Tư Duy Rành Mạch (Tái Bản),Rolf Dobelli,118000,70800,9719.0,Sách tư duy - Kỹ năng sống,888,4.8,422,Không rõ,https://salt.tikicdn.com/ts/product/ef/a6/94/70074b99dabd536696638bbf513401d4.jpg,32.59246673046674,"rolf dobelli, sách tư duy kỹ năng sống"
147999778,Không Bao Giờ Là Thất Bại - Tất Cả Là Thử Thách (Ấn Bản Cập Nhật Đầy Đủ Nhất)(Bìa Cứng),Chung Ju Yung,268000,168800,6051.0,Bài học kinh doanh,490,5.0,512,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/media/catalog/producttmp/b8/10/fd/0cef918a7aedb9ede38d46aeadc4bf2d.jpg,30.982220638972603,"chung ju yung, bài học kinh doanh"
527316,Mát Mát Lạnh Lạnh,Ngọc Bảo An,55000,43500,278.0,Truyện ngắn - Tản văn - Tạp Văn,13,4.7,126,Không rõ,https://salt.tikicdn.com/media/catalog/product/m/a/mat mat lanh lanh.u547.d20160719.t104506.jpg,12.403569449191714,"ngọc bảo an, truyện ngắn tản văn tạp văn"
